id,type,text1,text2,text3,text4,text5,notes
corona_aka_mainyu,TERRAIN,Une tempête d'ions à haute énergie et de fluctuations magnétiques exceptionnellement fortes. La plupart des vaisseaux ne sont pas conçus pour résister à une exposition prolongée à un tel bombardement de radiations extrêmes et subiront des dégâts s'ils y demeurent.,,,,,
asteroid_belt,TERRAIN,Une zone orbitale riche en astéroïdes.,,,,,
ring,TERRAIN,"Un disque dense de poussière ou de glace qui génère un bruit de capteurs considérable, aidant une flotte qui s'y dissimule. Le milieu n'est pas d'une densité suffisante pour ralentir significativement les vaisseaux.",,,,,
debris_field,TERRAIN,"Des débris laissés après une bataille, une opération de récupération, ou simplement rassemblés par dérive en un point gravitationnellement stable.",,,,,
asteroid_field,TERRAIN,Un volume d'espace riche en astéroïdes.,,,,,
magnetic_field,TERRAIN,Un champ magnétique puissant qui piège des particules chargées à haute énergie. Il est extrêmement difficile d'obtenir des relevés de capteurs sur une flotte embusquée à l'intérieur.,,,,,
hyperspace_normal,TERRAIN,Ce milieu topologiquement exotique de quasi-espace-temps est utilisé par les vaisseaux stellaires pour contourner les contraintes imposées par la géométrie euclidienne sur les voyages interstellaires.,,,,,
hyperspace_deep,TERRAIN,"Ce volume d'hyperespace est particulièrement chaotique, entravant les performances même des équipements calibrés pour l'hyperespace.",,,,,
hyperspace_storm,TERRAIN,Ce volume d'hyperespace subit des déphasages chaotiques entraînant des cascades de résonance aux fluctuations extrêmes. D'anciens et sinistres avertissements concernant l'exposition prolongée aux « tempêtes d'hyperespace » ont été transmis de génération en génération parmi les spationautes.,,,,,
hyperspace_abyssal,TERRAIN,"L'hyperespace abyssal, quasi impénétrable aux senseurs et exerçant une pression énorme sur le champ de propulsion. Le sujet de bien des récits de vieux spationautes, plus faciles à tourner en dérision dans le confort d'un bar de quai.",,,,,
stellar_mirror,CUSTOM,Un réseau de miroirs orbitaux ultra-légers utilisé pour réfléchir et concentrer l'énergie solaire. Les miroirs stellaires sont un outil de terraformation courant et l'art de leur utilisation a été porté à son apogée par la Corporation de Terraformation Eridani-Utopia lors de l'âge d'or de la phase d'expansion du Domain.,,,,,
stellar_shade,CUSTOM,Un réseau d'écrans orbitaux ultra-légers utilisé pour dévier et collecter l'énergie solaire. Les écrans stellaires sont un outil de terraformation courant et l'art de leur utilisation a été porté à son apogée par la Corporation de Terraformation Eridani-Utopia lors de l'âge d'or de la phase d'expansion du Domain.,,,,,
kite,SHIP,"Un design civil familier, l'aéronavette de classe « Kite » est le rappel quotidien de la réputation de Fabrique Orbitale en ingénierie aéronautique — une spécialité précieuse même à l'ère du voyage spatial. Ce vaisseau spatial/aéronef compact est profilé pour un vol atmosphérique efficace et arbore une grille de propulseurs de manœuvre à impulsion courte astucieusement distribués, coordonnés par un sous-système IA de niveau delta pour assurer des atterrissages en douceur (un point martelé par le marketing de Fabrique au moyen d'amusants holos publicitaires mettant en scène un couple bien habillé et un verre de vin trop plein). Le Kite dispose de moteurs puissants pour un vaisseau civil de sa taille, bien que la maniabilité en gravité zéro laisse à désirer quand le sous-système spécial n'est pas engagé.

Dans les cycles dangereux post-Effondrement, le Kite a été équipé d'une tourelle de défense à la place du dôme d'observation de classe exécutive et les deux modules de jets auxiliaires sont remplacés par des systèmes de missiles (qui n'ont pas besoin de puiser dans la centrale d'énergie limitée). Il ne résistera pas dans un combat loyal, mais le Kite peut recevoir des dents étonnamment acérées et utiliser sa vitesse pour échapper aux pillards. Des radicaux du Luddic Path sont même connus pour utiliser des Kite modifiés pour livrer des armes de frappe contre des cargos sans défense, puis engager le sous-système de manœuvre pour une sortie rapide afin d'éviter la fureur de l'escorte de leur victime.",,,,,
gryphon,SHIP,"Le Gryphon est un croiseur lance-missiles dédié conçu pour fournir une plateforme hautement mobile de soutien de feu lourd. Ce n'est pas un croiseur de première ligne, et il opère donc au mieux lorsqu'il est pourvu d'escortes.

Parmi les vaisseaux de la vague de « l'École des Croiseurs » conçus par Altair Exotech, le Gryphon était un composant clé de la stratégie de projection de puissance qui entra en vogue peu avant l'effondrement du système de portails. Le Gryphon devait permettre à un commandant de force opérationnelle de concentrer rapidement des rafales de puissance de feu lourde spécialisée, formant un marteau dévastateur contre l'enclume des croiseurs et destroyers d'assaut. C'est du moins ce qu'indique le manuel tactique de l'ère du Domain.

D'un intérêt particulier est la nanoforge de missiles intégrée à la coque du Gryphon : ce système de nanoforge à architecture fixe permet la conversion extrêmement rapide de matières premières pré-formulées densément compactées en une gamme restreinte de munitions au cœur de la bataille. Cela permet au Gryphon de convertir efficacement de la masse concentrée en armements souhaités, permettant un réapprovisionnement en stocks de missiles en plein combat. La production de flux de ce processus est, bien entendu, considérable, de sorte qu'il n'est pas conseillé aux capitaines qui comptent sur leurs boucliers pour bloquer le feu ennemi d'engager le système de nanoforge de missiles intégré.",,,,,
hammer,WEAPON,"Cette roquette non guidée était omniprésente dans le Secteur Persean avant l'Effondrement en raison des applications civiles pionnières des mineurs d'astéroïdes. L'arme de frappe de prédilection des désespérément sous-équipés, le Hammer est le plus souvent employé par les milices indépendantes pauvres, les pirates, et surtout le Luddic Path. Cela a donné lieu au surnom légèrement blasphématoire de l'arme : « Ludd's Hammer » (le Marteau de Ludd).",,,,,
hammer_single,WEAPON,"Cette roquette non guidée était omniprésente dans le Secteur Persean d'avant l'Effondrement en raison des applications pionnières des mineurs d'astéroïdes. L'arme de frappe de prédilection des désespérément sous-équipés, le Hammer est souvent employé par les milices indépendantes pauvres, les pirates, et surtout le Luddic Path. Cela a donné lieu au surnom légèrement blasphématoire de l'arme : « Ludd's Hammer » (le Marteau de Ludd).",,,,,
hammerrack,WEAPON,"Cette roquette non guidée était omniprésente dans le Secteur Persean d'avant l'Effondrement en raison des applications pionnières des mineurs d'astéroïdes. L'arme de frappe de prédilection des désespérément sous-équipés, le Hammer est souvent employé par les milices indépendantes pauvres, les pirates, et surtout le Luddic Path. Cela a donné lieu au surnom légèrement blasphématoire de l'arme : « Ludd's Hammer » (le Marteau de Ludd).

L'affût Hammer Barrage fournit un exemple édifiant de l'avantage de la quantité.",,,,,
jackhammer,WEAPON,"Cette roquette non guidée était omniprésente dans le Secteur Persean d'avant l'Effondrement en raison des applications pionnières des mineurs d'astéroïdes. L'arme de frappe de prédilection des désespérément sous-équipés, le Hammer est souvent employé par les milices indépendantes pauvres, les pirates, et surtout le Luddic Path. Cela a donné lieu au surnom légèrement blasphématoire de l'arme : « Ludd's Hammer » (le Marteau de Ludd).

Cet affût à trois tirs particulier a gagné son nom lorsqu'un spacien astucieux a trouvé comment modifier le cycleur de rack civil en une salve un-deux-trois qui ébranle la coque. La modification s'est répandue à travers le Secteur apparemment du jour au lendemain.",,,,,
squall,WEAPON,"Missiles anti-bouclier à moyenne portée destinés à être utilisés en salve d'ouverture d'un engagement pour désactiver les boucliers d'un adversaire imprudent, ouvrant la voie au déploiement immédiat de projectiles anti-blindage à dégâts élevés dans la foulée de la salve de Squall.

Des pods de missiles interchangeables ont été conçus pour permettre un rechargement rapide de l'impressionnante salve de 20 tirs du Squall, mais la masse élevée des pods et la mécanique capricieuse des autochargeurs de missiles rendent le processus peu maniable et le timing est quelque peu en deçà des spécifications originales de l'Armada du Domain. Néanmoins, le Squall est un système d'arme terrifiant lorsqu'il est déployé contre des combattants dépendants de leurs boucliers, car il force un capitaine disposant d'un système de défense de point insuffisant à désactiver ses boucliers ou à subir un flux de bouclier élevé pouvant mener à la surcharge.",,,,,
